tweet_id,hashtags,mentions,uppercase,nonalpha,urls,len,numbers,cluster
12859,0.5,0,0.25,0.607143,0.666667,0.778846,0.25,n
13724,0,0,0.28125,0.535714,0.666667,0.673077,0,n
11951,0,0,0.375,0.535714,0.666667,0.769231,0.5,n
13350,0,0,0.15625,0.285714,0.333333,0.759615,0,y
11954,0,0,0.28125,0.5,0.666667,0.701923,0.25,n
12588,0,0,0.1875,0.392857,0.666667,0.586538,0,n
11050,0,0,0.15625,0.25,0.333333,0.394231,0,y
13667,0,0,0.34375,0.321429,0.666667,0.701923,0,n
12279,0,0,0.21875,0.535714,0.666667,0.778846,0,n
12452,0.25,0,0.28125,0.535714,0.666667,0.586538,0,n
13930,0,0,0.09375,0.464286,0.333333,0.692308,0,y
13401,0,0,0.15625,0.642857,0.333333,0.596154,0.25,y
12846,0.25,0,0.4375,0.785714,0.666667,0.730769,0.25,n
12082,0.25,0,0.3125,0.464286,0.666667,0.875,0,n
11858,0.25,0,0.21875,0.25,0.333333,0.432692,0,y
12457,0,0.333333,0.28125,0.392857,0.666667,0.663462,0.25,n
11384,0.25,0.166667,0.25,0.25,0,0.701923,0,y
11470,0,0,0.46875,0.392857,0.666667,0.855769,0,n
13341,0,0,0.09375,0.178571,0.333333,0.307692,0.25,y
11628,0.25,0.333333,0.25,0.428571,0,0.894231,0,y
11565,0.5,0.333333,0.53125,0.678571,0.333333,0.923077,0.25,n
12284,0,0,0.28125,0.535714,0.666667,0.730769,0,n
12472,0,0,0.25,0.428571,0.666667,0.730769,0.25,n
12406,0,0,0.21875,0.392857,0.666667,0.471154,0,n
13510,0,0,0.3125,0.571429,0.666667,0.932692,0,n
12900,0.25,0,0.1875,0.428571,0.666667,0.615385,0,n
13138,0,0,0.125,0.142857,0.333333,0.490385,0.5,y
12652,0,0,0.40625,0.678571,0.666667,0.711538,0,n
11505,0,0,0.5,0.214286,0.333333,0.625,0,y
12593,0.5,0,0.46875,0.821429,0.666667,0.826923,0,n
11276,0.5,0.166667,0.625,0.357143,0.333333,0.721154,0.25,n
13201,0,0,0.1875,0.214286,0.333333,0.5,0,y
11817,0,0,0.4375,0.75,0.666667,0.846154,0,n
12116,0.25,0,0.40625,0.392857,0.666667,0.740385,0,n
11561,0,0.166667,0.28125,0.321429,0.333333,0.5,0,y
13105,0.25,0,0.1875,0.321429,0.333333,0.134615,0,y
12533,0.25,0,0.28125,0.571429,0.666667,0.807692,0,n
11901,0,0,0.21875,0.178571,0.333333,0.269231,0,y
12932,0.25,0,0.3125,0.464286,0.333333,0.740385,0,n
12586,0,0,0.28125,0.464286,0.666667,0.721154,0,n
12779,0,0,0.1875,0.392857,0.666667,0.625,0.5,n
12823,0,0,0.28125,0.678571,0.666667,0.788462,0.25,n
13672,0,0,0.15625,0.25,0.333333,0.634615,0,y
12844,0.25,0,0.3125,0.571429,0.666667,0.75,0.25,n
13696,0,0,0.28125,0.214286,0.333333,0.423077,0,y
12158,0,0,0.3125,0.464286,0.666667,0.567308,0,n
11560,0,0,0.0625,0.321429,0.333333,0.375,0,y
12034,0.25,0,0.3125,0.25,0.333333,0.471154,0,y
13157,0,0,0.15625,0.892857,0.333333,0.817308,0.25,n
11926,0,0,0.3125,0.321429,0.666667,0.625,0,n
13599,0,0,0.09375,0.321429,0.333333,0.75,0,y
11856,0.25,0,0.15625,0.428571,0.333333,0.269231,0,y
11753,0,0,0.5,0.464286,0.666667,0.894231,0,n
13727,0,0,0.40625,0.357143,0.666667,0.759615,0,n
12283,0,0.333333,0.34375,0.464286,0.666667,0.788462,0.25,n
11218,0.25,0.166667,0.28125,0.214286,0,0.442308,0,y
13741,0,0,0.125,0.285714,0.333333,0.278846,0,y
13214,0,0,0.78125,0.535714,0.333333,0.855769,0.25,n
11648,0,0,0.1875,0.142857,0.333333,0.519231,0,y
13513,0,0,0.125,0.25,0.333333,0.173077,0.25,y
11645,0,0,0.125,0.607143,0.333333,0.980769,0,n
13324,0,0,0.1875,0.285714,0.333333,0.721154,0.25,y
12186,0.25,0,0.28125,0.5,0.666667,0.586538,0,n
12443,0.25,0,0.40625,0.714286,0.666667,0.913462,0,n
11492,0,0,0.59375,0.285714,0.333333,0.692308,0,y
11674,0,0,0.3125,0.535714,0.666667,0.682692,0,n
12321,0,0,0.15625,0.428571,0.666667,0.817308,0,n
12185,0.5,0,0.25,0.5,0.333333,0.721154,0,n
12914,0.25,0,0.40625,0.714286,0.666667,0.913462,0,n
12537,0,0,0.25,0.428571,0.666667,0.769231,0,n
13840,0,0,0.15625,0.25,0.333333,0.836538,0,y
11479,0,0,0.125,0.357143,0.333333,0.365385,0,y
13379,0,0,0.46875,0.464286,0.333333,0.711538,0.25,n
11825,0,0,0.5,0.5,0.666667,0.576923,0,n
12509,0.25,0,0.21875,0.357143,0.666667,0.576923,0,n
13385,0,0,0.53125,0.178571,0.333333,0.471154,0.5,y
10950,0,0,0.15625,0.285714,0.333333,0.086538,0.25,y
13844,0,0,0.25,0.142857,0.333333,0.432692,0,y
13037,0.25,0,0.28125,0.535714,0.333333,0.836538,0.5,n
11358,0,0.166667,0.375,0.321429,0.333333,0.355769,0,y
11079,0,0,0.28125,0.392857,0.333333,0.346154,0,y
12422,0,0,0.25,0.714286,0.666667,0.826923,0,n
12806,0,0,0.375,0.607143,0.666667,0.653846,0,n
10962,0.25,0.333333,0.40625,0.535714,0.333333,0.894231,0.25,n
11977,0.25,0,0.375,0.5,0.666667,0.75,0.25,n
13906,0,0,0.0625,0.142857,0.333333,0.278846,0,y
12826,0.25,0,0.25,0.428571,0.666667,0.855769,0.25,n
11402,0,0,0.25,0.607143,0.333333,0.942308,0,n
13658,0,0,0.3125,0.392857,0.333333,0.615385,0,y
12560,0.25,0,0.40625,0.5,0.666667,0.567308,0,n
12278,0,0,0.125,0.535714,0.666667,0.807692,0,n
11841,0,0,0.09375,0.25,0.333333,0.375,0,y
13518,0,0,0.40625,0.5,0.666667,0.769231,0,n
13086,0,0,0.1875,0.5,0.333333,0.711538,0.25,y
11443,0,0.166667,0.125,0.285714,0.333333,0.413462,0,y
12431,0,0,0.25,0.428571,0.666667,0.673077,0.25,n
11618,0,0,0.15625,0.428571,0.333333,0.25,0,y
13192,0,0,0.1875,0.5,0.333333,0.567308,0,y
13448,0,0,0.09375,0.428571,0.333333,0.336538,0,y
13110,0,0,0.28125,0.535714,0.333333,0.596154,0.25,y
12023,0.25,0,0.34375,0.571429,0.666667,0.711538,0.25,n
11229,0,0,0.375,0.464286,0.666667,0.817308,0,n
11440,0,0,0.21875,0.214286,0.333333,0.451923,0,y
11180,0,0,0.21875,0.571429,0.666667,0.903846,0,n
11452,0.25,0,0.34375,0.678571,0.666667,0.875,0,n
11133,0,0,0.0625,0.5,0.333333,0.557692,0.25,y
12378,0,0,0.1875,0.464286,0.666667,0.528846,0,n
13137,0,0,0.09375,0.25,0.333333,0.461538,0.25,y
11371,0,0,0.25,0.321429,0.666667,0.528846,0,n
11177,0,0,0.375,0.321429,0.333333,0.875,0,n
12208,0.25,0,0.15625,0.714286,0.666667,0.721154,0,n
11101,0.25,0.166667,0.3125,0.285714,0,0.778846,0.25,y
12025,0.25,0,0.3125,0.357143,0.666667,0.586538,0,n
11725,0,0,0.28125,0.321429,0.666667,0.471154,0,n
12402,0.25,0,0.4375,0.535714,0.666667,0.692308,0,n
13774,0,0,0.34375,0.321429,0.666667,0.663462,0,n
13040,0.25,0,0.28125,0.464286,0.333333,0.769231,0.5,n
13804,0,0,0.15625,0.321429,0.666667,0.509615,0,y
11414,0.25,0.166667,0.1875,0.428571,0.333333,0.596154,0,y
12009,0.25,0,0.28125,0.464286,0.666667,0.394231,0,n
12614,0.25,0,0.4375,0.535714,0.666667,0.644231,0.25,n
12747,0.5,0,0.46875,0.535714,0.666667,0.759615,0.25,n
13188,0,0,0.15625,0.285714,0.333333,0.317308,0,y
11928,0,0,0.09375,0.607143,0.666667,0.653846,0,n
12255,0,0,0.28125,0.678571,0.666667,0.778846,0,n
12696,0.25,0,0.28125,0.535714,0.666667,0.759615,0,n
12989,0.25,0,0.25,0.178571,0.333333,0.798077,0.5,y
12484,0.25,0,0.3125,0.535714,0.666667,0.528846,0,n
13014,0.25,0,0.25,0.535714,0.333333,0.701923,0,n
11073,0.25,0.333333,0.28125,0.464286,0,0.836538,0.25,y
12902,0,0,0.28125,0.607143,0.666667,0.913462,0.25,n
13931,0,0,0.21875,0.178571,0.333333,0.096154,0,y
12055,0.5,0,0.3125,0.392857,0.333333,0.673077,0,n
11019,0,0,0.15625,0.607143,0.666667,0.692308,0,n
11782,0,0,0.09375,0.321429,0.333333,0.596154,0,y
13332,0,0,0.1875,0.285714,0.333333,0.673077,0.25,y
12498,0.25,0,0.34375,0.642857,0.666667,0.663462,0,n
11320,0,0,0.375,0.642857,0.666667,0.740385,0.25,n
11807,0.25,0,0.3125,0.392857,0.666667,0.471154,0,n
13827,0,0,0.21875,0.428571,0.666667,0.615385,0,n
11862,0,0,0.375,0.428571,0.666667,0.769231,0,n
11044,0,0,0.15625,0.428571,0.666667,0.836538,0.25,n
12554,0.25,0,0.25,0.428571,0.666667,0.740385,0,n
13606,0,0,0.25,0.464286,0.333333,0.576923,0,y
11054,0,0,0.1875,0.357143,0.333333,0.519231,0,y
11695,0,0,0.3125,0.321429,0.333333,0.596154,0,y
11018,0,0,0.09375,0.642857,0.333333,0.865385,0,n
11097,0,0,0.15625,0.214286,0.333333,0.596154,0,y
13104,0,0,0.21875,0.392857,0.333333,0.711538,0.5,y
13799,0,0,0.25,0.285714,0.333333,0.125,0,y
12536,0,0,0.1875,0.464286,0.666667,0.528846,0,n
12585,0,0,0.34375,0.428571,0.666667,0.673077,0.25,n
11067,0,0,0.25,0.464286,0.666667,0.413462,0.25,n
13601,0,0,0.0625,0.214286,0.333333,0.269231,0,y
12327,0.25,0,0.21875,0.535714,0.666667,0.788462,0,n
12068,0.25,0,0.1875,0.25,0.333333,0.615385,0,y
12637,0.5,0,0.21875,0.571429,0.333333,0.894231,0,n
11874,0,0,0.21875,0.392857,0.666667,0.855769,0,n
12238,0,0,0.21875,0.714286,0.666667,0.826923,0,n
13826,0,0,0.5,0.714286,0.666667,0.817308,0,n
13234,0,0,0.28125,0.571429,0.333333,0.509615,0.25,y
12073,0,0,0.28125,0.607143,0.666667,0.721154,0,n
13148,0,0,0.21875,0.285714,0.333333,0.596154,0.25,y
11015,0,0,0.53125,0.642857,0.666667,0.605769,0.25,n
11170,0,0,0.21875,0.464286,0.333333,0.375,0,y
11783,0.25,0,0.28125,0.571429,0.666667,0.788462,0,n
13904,0,0,0.125,0.571429,0.333333,0.644231,0,y
12646,0.25,0,0.3125,0.392857,0.666667,0.807692,0,n
13715,0,0,0.125,0.214286,0.333333,0.163462,0,y
11300,0,0,0.15625,0.428571,0.333333,0.769231,0.25,y
12232,0,0,0.375,0.607143,0.666667,0.653846,0,n
11466,0.25,0,0.375,0.464286,0.666667,0.903846,0,n
11588,0,0,0.09375,0.535714,0.333333,0.769231,0.25,y
11409,0,0,0.25,0.321429,0.666667,0.730769,0,n
11173,0,0,0.25,0.571429,0.666667,0.855769,0.25,n
11507,0,0,0.34375,0.428571,0.666667,0.596154,0,n
10978,0,0,0.0625,0.142857,0.333333,0.528846,0,y
12214,0.5,0,0.25,0.607143,0.666667,0.769231,0,n
13626,0,0,0.09375,0.285714,0.333333,0.375,0,y
12791,0.25,0,0.25,0.535714,0.666667,0.817308,0.25,n
13909,0,0,0.125,0.285714,0.333333,0.682692,0,y
13592,0,0,0.15625,0.142857,0.333333,0.461538,0,y
11837,0,0,0.3125,0.321429,0.666667,0.711538,0,n
12990,0.25,0,0.375,0.25,0.333333,0.644231,0.5,y
11153,0,0,0.25,0.214286,0.333333,0.451923,0.25,y
11676,0,0,0.1875,0.428571,0.333333,0.855769,0,n
13612,0,0,0.1875,0.464286,0.333333,0.451923,0,y
13347,0.25,0,0.1875,0.321429,0.333333,0.451923,0,y
12049,0.5,0,0.46875,0.428571,0.666667,0.807692,0,n
13627,0,0,0.21875,0.392857,0.333333,0.663462,0,y
12364,0.25,0,0.15625,0.5,0.666667,0.586538,0,n
10958,0,0.166667,0.3125,0.321429,0.333333,0.509615,0,y
11383,0,0,0.3125,0.392857,0.666667,0.423077,0,n
13022,0.25,0,0.21875,0.357143,0.333333,0.567308,0.75,y
13271,0,0,0.46875,0.464286,0.333333,0.721154,0.5,n
12188,0.25,0,0.3125,0.535714,0.666667,0.807692,0,n
13553,0,0,0.3125,0.75,0.666667,0.730769,0,n
11493,0,0,0.125,0.357143,0.333333,0.336538,0,y
13752,0,0,0.28125,0.428571,0.666667,0.644231,0,n
13246,0,0,0.09375,0.178571,0.333333,0.317308,0.5,y
12128,0,0,0.34375,0.535714,0.666667,0.576923,0,n
12978,0.25,0,0.46875,0.321429,0.333333,0.865385,0.5,n
12840,0,0,0.28125,0.678571,0.666667,0.721154,0.25,n
12662,0.5,0,0.21875,0.464286,0.666667,0.634615,0,n
12663,0.5,0,0.1875,0.392857,0.666667,0.836538,0,n
12043,0.25,0,0.25,0.428571,0.666667,0.740385,0,n
11484,0,0,0.3125,0.25,0.333333,0.317308,0,y
12040,0.25,0,0.25,0.714286,0.666667,0.721154,0,n
11923,0,0,0.25,0.25,0.333333,0.557692,0,y
13879,0,0,0.28125,0.607143,0.333333,0.548077,0,y
12789,0,0,0.28125,0.535714,0.666667,0.605769,0.5,n
13900,0,0,0.09375,0.5,0.333333,0.567308,0,y
13534,0,0,0.21875,0.285714,0.333333,0.548077,0,y
11575,0.25,0,0.625,0.5,0.333333,0.740385,0,n
11655,0,0,0.1875,0.285714,0.333333,0.567308,0,y
12421,0,0,0.3125,0.607143,0.666667,0.721154,0,n
12430,0.25,0,0.3125,0.678571,0.666667,0.942308,0,n
11894,0,0,0.25,0.214286,0.333333,0.557692,0,y
11039,0,0,0.21875,0.214286,0.333333,0.317308,0,y
12739,0.25,0,0.3125,0.428571,0.666667,0.836538,0,n
12274,0.25,0,0.40625,0.464286,0.666667,0.75,0,n
11680,0,0,0.46875,0.321429,0.333333,0.75,0,y
13563,0,0,0.21875,0.428571,0.333333,0.538462,0,y
11438,0,0,0.1875,0.285714,0.333333,0.336538,0,y
11233,0,0,0.34375,0.321429,0.666667,0.576923,0,n
13327,0,0,0.21875,0.392857,0.333333,0.701923,0.25,y
12281,0,0,0.375,0.5,0.666667,0.634615,0,n
11033,0,0,0.34375,0.321429,0.666667,0.769231,0,n
11193,0,0,0.40625,0.321429,0.333333,0.913462,0,n
12527,0.25,0,0.125,0.607143,0.333333,0.759615,0,n
11436,0,0.166667,0.09375,0.321429,0.333333,0.240385,0,y
13675,0,0,0.375,0.321429,0.666667,0.788462,0,n
11547,0.25,0.333333,0.5,0.535714,0,0.730769,0.25,y
13033,0.25,0,0.21875,0.321429,0.333333,0.884615,0.25,n
13092,0,0,0.40625,0.285714,0.333333,0.855769,0.25,n
11907,0.25,0,0.15625,0.285714,0.333333,0.663462,0,y
13849,0,0,0.15625,0.357143,0.333333,0.423077,0,y
12954,0,0,0.5625,0.464286,0.666667,0.875,0.5,n
13833,0.25,0,0.1875,0.535714,0.666667,0.471154,0,n
11160,0.25,0,0.4375,0.535714,0.666667,0.663462,0,n
12530,0.25,0,0.34375,0.75,0.666667,0.817308,0,n
11746,0,0,0.1875,0.321429,0.333333,0.730769,0,y
12658,0,0,0.3125,0.428571,0.666667,0.875,0,n
11149,0.25,0,0.15625,0.428571,0.333333,0.673077,0,y
11467,0.25,0,0.1875,0.464286,0.333333,0.913462,0,n
13689,0,0,0.28125,0.5,0.666667,0.480769,0,n
11745,0,0,0.1875,0.285714,0.333333,0.346154,0,y
13338,0,0,0.1875,0.357143,0.333333,0.509615,0.25,y
11404,0,0,0.3125,0.5,0.666667,0.567308,0,n
11432,0.25,0,0.21875,0.5,0.333333,0.653846,0,n
12763,0,0,0.34375,0.392857,0.666667,0.625,0,n
11072,0,0,0.25,0.5,0.666667,0.759615,0.25,n
12728,0.25,0,0.15625,0.5,0.666667,0.653846,0.5,n
11471,0.25,0.166667,0.3125,0.678571,0.333333,0.826923,0,n
13203,0,0,0.125,0.392857,0.333333,0.423077,0,y
12705,0,0,0.40625,0.535714,0.666667,0.865385,0,n
11379,0,0.166667,0.1875,0.464286,0.333333,0.682692,0.25,y
13529,0,0,0.53125,0.428571,0.666667,0.711538,0,n
11853,0.5,0,0.25,0.464286,0.333333,0.5,0,y
11423,0,0,0.53125,0.642857,0.333333,0.903846,0.25,n
13430,0,0,0.28125,0.535714,0.333333,0.394231,0,y
13289,0,0,0.1875,0.5,0.333333,0.576923,0.25,y
12991,0,0,0.09375,0.25,0.333333,0.480769,0.5,y
13153,0,0,0.1875,0.214286,0.333333,0.519231,0.5,y
11114,0,0,0.6875,0.428571,0.666667,0.75,0,n
13486,0,0,0.21875,0.321429,0.666667,0.778846,0,n
12794,0,0,0.1875,0.392857,0.666667,0.557692,0.25,n
11448,0.25,0.333333,0.125,0.464286,0,0.759615,0.25,y
12287,0,0,0.21875,0.571429,0.666667,0.846154,0,n
12416,0,0,0.375,0.321429,0.666667,0.567308,0,n
13253,0,0,0.15625,0.285714,0.333333,0.548077,0.5,y
12311,0,0,0.25,0.535714,0.666667,0.701923,0,n
11058,0,0,0.21875,0.392857,0.333333,0.557692,0,y
13666,0,0,0.34375,0.464286,0.333333,0.528846,0,y
12578,0.25,0,0.25,0.75,0.666667,0.788462,0,n
12412,0.25,0,0.3125,0.464286,0.666667,0.673077,0,n
11970,0.5,0,0.21875,0.535714,0.666667,0.701923,0,n
11506,0,0,0.3125,0.392857,0.666667,0.576923,0,n
13272,0,0,0.1875,0.678571,0.333333,0.913462,0.25,n
13034,0.25,0,0.1875,0.571429,0.333333,0.971154,0.25,n
13257,0,0,0.0625,0.142857,0.333333,0.355769,0.25,y
11689,0,0,0.15625,0.428571,0.333333,0.346154,0,y
11905,0,0,0.25,0.285714,0.333333,0.413462,0,y
11342,0,0,0.1875,0.285714,0.333333,0.336538,0.25,y
12334,0.5,0,0.21875,0.392857,0.666667,0.836538,0,n
11425,0,0,0.1875,0.214286,0.333333,0.432692,0,y
13393,0,0,0.28125,0.535714,0.333333,0.596154,0.25,y
13663,0,0,0.375,0.785714,0.333333,0.913462,0,n
12168,0,0.166667,0.3125,0.428571,0.666667,0.375,0,n
12638,0,0,0.28125,0.428571,0.666667,0.788462,0,n
11090,0.25,0.333333,0.125,0.285714,0,0.557692,0,y
13238,0,0,0.1875,0.428571,0.333333,0.634615,0,y
13882,0,0,0.1875,0.678571,0.333333,0.673077,0.25,n
13872,0,0,0.09375,0.142857,0.333333,0.490385,0.5,y
11063,0,0,0.25,0.428571,0.333333,0.846154,0,n
12098,0.25,0,0.4375,0.714286,0.666667,0.913462,0,n
11982,0.25,0,0.4375,0.571429,0.666667,0.759615,0.25,n
13190,0,0,0.0625,0.321429,0.333333,0.355769,0,y
13285,0,0,0.15625,0.25,0.333333,0.394231,0.5,y
11705,0,0,0.15625,0.214286,0.333333,0.211538,0,y
11255,0,0,0.34375,0.464286,0.666667,0.740385,0,n
11501,0,0,0.09375,0.25,0.333333,0.182692,0,y
12399,0,0,0.34375,0.357143,0.666667,0.788462,0,n
13811,0,0,0.21875,0.535714,0.666667,0.653846,0,n
11606,0,0,0.34375,0.464286,0.666667,0.634615,0,n
12194,0,0,0.21875,0.428571,0.666667,0.769231,0,n
12225,0.25,0,0.28125,0.5,0.666667,0.836538,0,n
11182,0,0,0.46875,0.392857,0.666667,0.461538,0,n
11596,0,0,0.125,0.392857,0.333333,0.740385,0,y
13839,0,0,0.0625,0.285714,0.333333,0.653846,0.25,y
11988,0.25,0,0.28125,0.392857,0.666667,0.807692,0,n
12483,0.25,0,0.4375,0.5,0.666667,0.75,0.25,n
11395,0,0,0.46875,0.535714,0.333333,0.846154,0,n
12182,0,0,0.46875,0.464286,0.666667,0.567308,0,n
12129,0.25,0,0.28125,0.5,0.666667,0.865385,0,n
13024,0.25,0,0.1875,0.178571,0.333333,0.307692,0.5,y
13937,0,0,0.15625,0.25,0.333333,0.836538,0,y
12013,0.25,0,0.34375,0.535714,0.666667,0.807692,0,n
13520,0,0,0.34375,0.321429,0.666667,0.576923,0,n
12403,0,0,0.09375,0.392857,0.666667,0.625,0,n
13943,0,0,0.28125,0.178571,0.333333,0.384615,0,y
12701,0.25,0,0.3125,0.357143,0.666667,0.692308,0,n
12839,0.25,0,0.28125,0.428571,0.666667,0.673077,0.25,n
11895,0,0,0.1875,0.25,0.333333,0.451923,0,y
11238,0.25,0.166667,0.09375,0.392857,0.333333,0.894231,0,n
13561,0,0,0.625,0.357143,0.666667,0.692308,0.25,n
13779,0,0,0.3125,0.392857,0.666667,0.798077,0,n
12195,0.25,0,0.375,0.357143,0.666667,0.586538,0,n
11497,0,0,0.0625,0.392857,0.333333,0.317308,0,y
13111,0,0,0.15625,0.25,0.333333,0.413462,1,y
12921,0.25,0,0.28125,0.535714,0.666667,0.586538,0,n
11109,0,0,0.03125,0.142857,0.333333,0.403846,0,y
11875,0,0,0.15625,0.142857,0.333333,0.317308,0,y
11196,0.25,0,0.40625,0.428571,0.666667,0.855769,0,n
12601,0.25,0,0.3125,0.25,0.333333,0.471154,0,y
12063,0,0,0.09375,0.428571,0.666667,0.490385,0.25,n
13640,0,0,0.09375,0.5,0.333333,0.567308,0,y
11562,0,0.333333,0.21875,0.357143,0.333333,0.576923,0,y
11696,0,0,0.09375,0.142857,0.333333,0.144231,0,y
11582,0,0,0.1875,0.321429,0.333333,0.548077,0,y
11495,0,0,0.375,0.392857,0.666667,0.625,0,n
11450,0.25,0.333333,0.125,0.5,0,0.798077,0.5,y
12039,0,0,0.28125,0.714286,0.666667,0.625,0,n
13555,0,0,0.15625,0.142857,0.333333,0.384615,0,y
12178,0.25,0,0.3125,0.428571,0.666667,0.865385,0,n
13733,0,0,0.28125,0.5,0.666667,0.798077,0.5,n
13008,0.25,0,0.34375,0.75,0.333333,0.923077,0,n
12257,0.25,0,0.3125,0.428571,0.666667,0.615385,0,n
12010,0,0,0.28125,0.464286,0.666667,0.519231,0,n
13292,0,0,0.09375,0.428571,0.333333,0.346154,0.25,y
13039,0.25,0,0.3125,0.571429,0.333333,0.528846,0.5,y
11818,0,0,0.125,0.392857,0.333333,0.307692,0,y
12289,0,0,0.34375,0.392857,0.666667,0.711538,0,n
11052,0,0,0.21875,0.321429,0.666667,0.730769,0,n
13185,0,0,0.28125,0.357143,0.333333,0.625,0,y
13749,0,0,0.40625,0.5,0.666667,0.605769,0,n
11864,0,0,0.21875,0.321429,0.333333,0.259615,0,y
11145,0,0,0.125,0.357143,0.333333,0.278846,0,y
11805,0,0,0.25,0.357143,0.666667,0.384615,0,y
12550,0,0,0.25,0.392857,0.666667,0.596154,0,n
11326,0,0,0.28125,0.428571,0.666667,0.673077,0.25,n
12597,0.25,0,0.3125,0.428571,0.666667,0.701923,0,n
11956,0.25,0,0.21875,0.571429,0.666667,0.788462,0.25,n
13828,0,0,0.3125,0.535714,0.666667,0.605769,0.25,n
10979,0,0,0.0625,0.357143,0.333333,0.413462,0.25,y
12769,0.25,0,0.34375,0.392857,0.666667,0.836538,0.5,n
11155,0,0,0.21875,0.285714,0.333333,0.509615,0,y
13442,0,0,0.15625,0.571429,0.333333,0.375,0.25,y
13337,0,0,0.28125,0.571429,0.333333,0.509615,0.25,y
12885,0.25,0,0.15625,0.25,0.333333,0.615385,0,y
11845,0.25,0,0.1875,0.428571,0.333333,0.884615,0,n
12154,0.5,0,0.25,0.535714,0.666667,0.701923,0,n
11955,0,0,0.34375,0.642857,0.666667,0.663462,0.25,n
11486,0,0,0.28125,0.535714,0.333333,0.807692,0,n
11803,0,0,0.09375,0.642857,0.333333,0.778846,0,n
12629,0.5,0,0.21875,0.392857,0.333333,0.673077,0,n
13865,0,0,0.1875,0.25,0.333333,0.413462,0,y
12492,0,0,0.3125,0.428571,0.666667,0.817308,0,n
11658,0,0.166667,0.1875,0.285714,0.333333,0.730769,0,y
12710,0.25,0,0.34375,0.357143,0.666667,0.721154,0.5,n
12634,0.5,0,0.4375,0.464286,0.666667,0.701923,0.25,n
12047,0.25,0,0.375,0.571429,0.666667,0.653846,0,n
11029,0.25,0,0.1875,0.25,0.333333,0.307692,0.25,y
11125,0,0,0.125,0.321429,0.333333,0.567308,0,y
11269,0,0,0.21875,0.464286,0.666667,0.75,0,n
13781,0,0,0.4375,0.642857,0.666667,0.759615,0,n
12041,0.25,0,0.21875,0.5,0.666667,0.615385,0,n
13198,0,0,0.21875,0.142857,0.333333,0.230769,0.5,y
12345,0.25,0,0.4375,0.714286,0.666667,0.798077,0,n
11254,0,0,0.3125,0.392857,0.666667,0.807692,0,n
11386,0,0,0.40625,0.607143,0.666667,0.923077,0,n
13818,0,0,0.21875,0.392857,0.333333,0.740385,0,y
12835,0.25,0,0.1875,0.428571,0.666667,0.480769,0.25,n
12911,0,0,0.0625,0.392857,0.666667,0.625,0,n
13085,0,0,0.28125,0.607143,0.333333,0.798077,0.5,n
10975,0.25,0,0.28125,0.535714,0.333333,0.548077,0,y
13841,0,0,0.1875,0.428571,0.333333,0.567308,0,y
13227,0,0,0.25,0.714286,0.333333,0.826923,0.25,n
12766,0,0,0.375,0.535714,0.666667,0.519231,0.5,n
13232,0,0,0.15625,0.5,0.333333,0.586538,0,y
13077,0,0,0.09375,0.142857,0.333333,0.192308,0.5,y
13355,0,0,0.0625,0.285714,0.333333,0.317308,0.25,y
12975,0.25,0,0.34375,0.75,0.333333,0.951923,0.5,n
11855,0,0,0.375,0.571429,0.666667,0.913462,0,n
12686,0.25,0,0.28125,0.607143,0.333333,0.759615,0,n
11396,0,0,0.28125,0.535714,0.666667,0.759615,0,n
13224,0,0,0.15625,0.285714,0.333333,0.769231,0.25,y
13441,0.25,0,0.28125,0.25,0.333333,0.490385,0,y
12804,0.25,0,0.28125,0.428571,0.666667,0.653846,0.25,n
13107,0.25,0,0.1875,0.392857,0.333333,0.471154,0.25,y
11319,0,0.166667,0.375,0.392857,0.333333,0.567308,0,y
11157,0,0,0.1875,0.142857,0.333333,0.278846,0,y
11226,0.5,0,0.40625,0.392857,0.333333,0.894231,0,n
11599,0,0,0.3125,0.392857,0.666667,0.884615,0,n
11844,0,0,0.25,0.392857,0.333333,0.682692,0,y
12115,0,0,0.28125,0.535714,0.666667,0.730769,0,n
13398,0,0,0.28125,0.535714,0.333333,0.403846,0.25,y
12671,0,0,0.5,0.535714,0.666667,0.490385,0,n
13522,0,0,0.40625,0.321429,0.666667,0.576923,0,n
12582,0.25,0,0.34375,0.357143,0.666667,0.730769,0,n
13636,0,0,0.25,0.321429,0.333333,0.375,0,y
12226,0,0,0.21875,0.392857,0.666667,0.471154,0,n
12797,0.25,0,0.25,0.428571,0.666667,0.634615,0.25,n
11770,0,0,0.0625,0.214286,0.333333,0.490385,0,y
12263,0.25,0,0.375,0.464286,0.333333,0.740385,0,n
13545,0,0,0.34375,0.321429,0.666667,0.778846,0,n
10970,0.25,0,0.28125,0.535714,0.333333,0.548077,0,y
11986,0.25,0,0.375,0.642857,0.666667,0.663462,0,n
12669,0.25,0,0.4375,0.714286,0.666667,0.798077,0,n
11256,0,0,0.21875,0.392857,0.666667,0.826923,0,n
11952,0,0,0.21875,0.392857,0.666667,0.75,0.25,n
11673,0,0,0.34375,0.464286,0.666667,0.615385,0.25,n
10997,0,0,0.28125,0.607143,0.666667,0.778846,0.5,n
13775,0,0,0.25,0.357143,0.333333,0.865385,0,n
11838,0.25,0,0.4375,0.607143,0.666667,0.894231,0,n
13885,0,0,0.1875,0.428571,0.333333,0.5,0,y
13098,0,0,0.125,0.25,0.333333,0.625,0.25,y
